file;packageClass;class;type;cbo;wmc;dit;noc;lcom;nom;nof;loc;
RentACar2941968;com.alicnina.policeregistersimulator.RemovePoliceRegister;RemovePoliceRegister;class;8;89;1;0;110;17;3;359;
RentACar2941968;etf.eminaa.managed.UserEditBean;UserEditBean;class;9;36;1;0;80;17;8;130;
RentACar2941968;etf.eminaa.managed.UserLoginBean;UserLoginBean;class;13;47;1;0;31;15;7;165;
RentACar2941968;etf.eminaa.dao.AuthoritiesDAOImpl;AuthoritiesDAOImpl;class;6;11;1;0;0;8;2;46;
RentACar2941968;com.alicnina.paymentsimulator.DAOInterface;DAOInterface;interface;1;4;1;0;6;4;0;7;
RentACar2941968;com.alicnina.paymentsimulator.Account;Account;class;1;6;1;0;9;6;3;26;
RentACar2941968;com.alicnina.paymentsimulator.ExtensionMapper;ExtensionMapper;class;2;1;1;0;0;1;0;18;
RentACar2941968;etf.eminaa.rest.VehicleLocation;VehicleLocation;class;13;12;1;0;0;4;2;71;
RentACar2941968;com.alicnina.policeregistersimulator.RegisterDAOImpl;RegisterDAOImpl;class;7;33;1;0;0;5;2;131;
RentACar2941968;com.alicnina.paymentsimulator.PaymentSimulatorMessageReceiverInOut;PaymentSimulatorMessageReceiverInOut;class;15;53;2;0;136;17;0;209;
RentACar2941968;etf.eminaa.dao.VehicleDAOImpl;VehicleDAOImpl;class;8;19;1;0;0;8;2;74;
RentACar2941968;etf.eminaa.managed.AdminBean;AdminBean;class;11;36;1;0;115;18;6;134;
RentACar2941968;etf.eminaa.domain.Authorities;Authorities;class;8;6;1;0;9;6;3;41;
RentACar2941968;etf.eminaa.simulator.managed.SimulatorBean;SimulatorBean;class;7;19;1;0;7;10;8;94;
RentACar2941968;etf.eminaa.managed.VehicleEditBean;VehicleEditBean;class;11;31;1;0;57;14;7;110;
RentACar2941968;com.alicnina.policeregistersimulator.SavePoliceRegisterResponse;SavePoliceRegisterResponse;class;8;89;1;0;110;17;3;359;
RentACar2941968;etf.eminaa.managed.AccountBean;AccountBean;class;12;44;1;0;143;23;6;159;
RentACar2941968;etf.eminaa.managed.PoliceRegisterBean;PoliceRegisterBean;class;16;70;1;0;275;31;6;237;
RentACar2941968;com.alicnina.paymentsimulator.RemoveAccountResponse;RemoveAccountResponse;class;8;89;1;0;110;17;3;359;
RentACar2941968;com.alicnina.paymentsimulator.InitializePaymentResponse;InitializePaymentResponse;class;8;89;1;0;110;17;3;359;
RentACar2941968;etf.eminaa.managed.UserRegisterBean;UserRegisterBean;class;12;68;1;0;879;46;12;245;
RentACar2941968;com.alicnina.policeregistersimulator.PoliceRegisterSimulator;PoliceRegisterSimulator;interface;10;5;1;0;10;5;0;58;
RentACar2941968;com.alicnina.policeregistersimulator.EnablePoliceRegisterResponse;EnablePoliceRegisterResponse;class;8;89;1;0;110;17;3;359;
RentACar2941968;com.alicnina.policeregistersimulator.ExtensionMapper;ExtensionMapper;class;2;1;1;0;0;1;0;18;
RentACar2941968;com.alicnina.paymentsimulator.PaymentSimulator;PaymentSimulator;interface;6;3;1;0;3;3;0;40;
RentACar2941968;etf.eminaa.dao.LocationDAOImpl;LocationDAOImpl;class;6;11;1;0;22;8;2;55;
